가입연도,가입당시연령,계약자 소재지(시군구),면적,지목,월지급금(원)
2021,80대,전북특별자치도 무주군 안성면 진도리,8644,답,3000000
2021,80대,전북특별자치도 무주군 안성면 진도리,1947,전,147280
2021,80대,전북특별자치도 무주군 안성면 진도리,529,전,107780
2020,60대,전북특별자치도 무주군 적상면 괴목리,3254,전,366960
2020,80대,전북특별자치도 무주군 적상면 괴목리,1543,답,298310
2020,80대,전북특별자치도 무주군 적상면 괴목리,942,전,228750
2015,70대,전북특별자치도 무주군 적상면 방이리,3951,전,515150
2015,60대,전북특별자치도 무주군 적상면 사산리,4520,답,592010
2016,60대,전북특별자치도 무주군 적상면 사산리,3490,답,204430
2016,70대,전북특별자치도 무주군 적상면 사산리,3478,답,701550
2016,60대,전북특별자치도 무주군 적상면 사산리,3921,답,344290
2025,60대,전북특별자치도 무주군 적상면 삼가리,3969,답,950760
2019,70대,전북특별자치도 무주군 적상면 삼유리,2603,답,355040
2019,70대,전북특별자치도 무주군 적상면 삼유리,1549,답,235420
2019,70대,전북특별자치도 무주군 적상면 삼유리,1535,답,233290
2019,70대,전북특별자치도 무주군 적상면 삼유리,739,답,118070
2019,70대,전북특별자치도 무주군 적상면 삼유리,1025,전,226970
2013,60대,전북특별자치도 부안군 계화면,1008,전,56970
2014,60대,전북특별자치도 부안군 계화면 계화리,5163,답,155980
2017,60대,전북특별자치도 부안군 계화면 계화리,4574,답,165780
2017,60대,전북특별자치도 부안군 계화면 계화리,1196,답,42470
2018,60대,전북특별자치도 부안군 계화면 계화리,4955,답,190470
2018,70대,전북특별자치도 부안군 계화면 계화리,4885,답,230980
2021,70대,전북특별자치도 부안군 계화면 계화리,4760,답,502110
2021,70대,전북특별자치도 부안군 계화면 계화리,1207,전,79350
2021,70대,전북특별자치도 부안군 계화면 계화리,1868,전,397640
2021,70대,전북특별자치도 부안군 계화면 계화리,323,전,24920
2021,70대,전북특별자치도 부안군 계화면 계화리,6036,답,1005380
2021,70대,전북특별자치도 부안군 계화면 계화리,9753,답,890070
2021,70대,전북특별자치도 부안군 계화면 계화리,10002,답,1723900
2021,70대,전북특별자치도 부안군 계화면 계화리,9113,답,899970
2022,70대,전북특별자치도 부안군 계화면 계화리,1207,전,110500
2022,70대,전북특별자치도 부안군 계화면 계화리,1869,전,655420
2022,70대,전북특별자치도 부안군 계화면 계화리,4909,답,462980
2022,70대,전북특별자치도 부안군 계화면 계화리,4929,답,281040
2018,60대,전북특별자치도 부안군 계화면 궁안리,2887,답,112530
2016,60대,전북특별자치도 부안군 계화면 양산리,4973,답,157480
2017,60대,전북특별자치도 부안군 계화면 양산리,5001,답,178680
2018,70대,전북특별자치도 부안군 계화면 양산리,5042,답,203410
2018,60대,전북특별자치도 부안군 계화면 양산리,4571,답,184430
2018,70대,전북특별자치도 부안군 계화면 양산리,5026,답,290240
2017,60대,전북특별자치도 부안군 계화면 의복리,4993,답,177850
2018,60대,전북특별자치도 부안군 계화면 의복리,4648,전,3000000
2019,60대,전북특별자치도 부안군 계화면 의복리,620,답,24200
2019,60대,전북특별자치도 부안군 계화면 의복리,625,답,24400
2019,60대,전북특별자치도 부안군 계화면 의복리,2125,답,82960
2019,60대,전북특별자치도 부안군 계화면 의복리,2614,답,102050
2019,60대,전북특별자치도 부안군 계화면 의복리,3124,답,121960
2019,60대,전북특별자치도 부안군 계화면 의복리,3442,답,134380
2019,60대,전북특별자치도 부안군 계화면 의복리,3531,답,137850
2019,60대,전북특별자치도 부안군 계화면 의복리,4026,답,157180
2019,60대,전북특별자치도 부안군 계화면 의복리,4801,답,187440
2019,60대,전북특별자치도 부안군 계화면 의복리,5242,답,204660
2021,70대,전북특별자치도 부안군 계화면 의복리,2614,답,153820
2021,70대,전북특별자치도 부안군 계화면 의복리,3124,답,129720
2021,70대,전북특별자치도 부안군 계화면 의복리,2125,답,136650
2021,70대,전북특별자치도 부안군 계화면 의복리,620,답,46860
2021,70대,전북특별자치도 부안군 계화면 의복리,4798,답,233560
2021,70대,전북특별자치도 부안군 계화면 의복리,4640,답,320280
2022,70대,전북특별자치도 부안군 계화면 의복리,2125,답,150700
2022,70대,전북특별자치도 부안군 계화면 의복리,3124,답,172450
2022,70대,전북특별자치도 부안군 계화면 의복리,2614,답,240710
2012,70대,전북특별자치도 부안군 계화면 창북리,1106,전,63750
2015,70대,전북특별자치도 부안군 계화면 창북리,12618,"답,전",1508020
2015,70대,전북특별자치도 부안군 계화면 창북리,4844,답,716250
2015,60대,전북특별자치도 부안군 계화면 창북리,10209,"답,전",989740
2015,60대,전북특별자치도 부안군 계화면 창북리,10209,답,989740
2016,70대,전북특별자치도 부안군 계화면 창북리,9879,답,955430
2016,60대,전북특별자치도 부안군 계화면 창북리,3912,답,135590
2016,60대,전북특별자치도 부안군 계화면 창북리,4321,답,139990
2016,70대,전북특별자치도 부안군 계화면 창북리,5080,답,188240
2017,70대,전북특별자치도 부안군 계화면 창북리,5040,답,202770
2017,60대,전북특별자치도 부안군 계화면 창북리,2336,답,88840
2017,60대,전북특별자치도 부안군 계화면 창북리,5129,답,195110
2017,60대,전북특별자치도 부안군 계화면 창북리,4335,답,155530
2017,60대,전북특별자치도 부안군 계화면 창북리,4886,답,171250
2018,60대,전북특별자치도 부안군 계화면 창북리,4617,답,186280
2018,60대,전북특별자치도 부안군 계화면 창북리,5097,답,178860
2018,60대,전북특별자치도 부안군 계화면 창북리,5079,답,204910
2018,60대,전북특별자치도 부안군 계화면 창북리,4902,답,184060
2018,60대,전북특별자치도 부안군 계화면 창북리,4398,답,165130
2018,60대,전북특별자치도 부안군 계화면 창북리,4938,답,177170
2018,60대,전북특별자치도 부안군 계화면 창북리,4994,답,205990
2018,60대,전북특별자치도 부안군 계화면 창북리,4989,답,210860
2018,60대,전북특별자치도 부안군 계화면 창북리,4504,답,181390
2018,60대,전북특별자치도 부안군 계화면 창북리,4832,답,194580
2020,60대,전북특별자치도 부안군 계화면 창북리,4518,답,232090
2020,60대,전북특별자치도 부안군 계화면 창북리,4532,답,232810
2020,70대,전북특별자치도 부안군 계화면 창북리,5134,답,970550
2020,70대,전북특별자치도 부안군 계화면 창북리,5020,답,949150
2020,60대,전북특별자치도 부안군 계화면 창북리,2744,답,113030
2020,60대,전북특별자치도 부안군 계화면 창북리,1807,답,70900
2021,70대,전북특별자치도 부안군 계화면 창북리,9262,답,2449000
2022,80대,전북특별자치도 부안군 계화면 창북리,5036,답,514790
2022,60대,전북특별자치도 부안군 계화면 창북리,4829,답,398830
2022,60대,전북특별자치도 부안군 계화면 창북리,4936,답,240470
2022,60대,전북특별자치도 부안군 계화면 창북리,4831,답,333510
2023,60대,전북특별자치도 부안군 계화면 창북리,3650,답,507030
2023,60대,전북특별자치도 부안군 계화면 창북리,7980,답,1091370
2023,60대,전북특별자치도 부안군 계화면 창북리,11107,답,989600
2023,60대,전북특별자치도 부안군 계화면 창북리,4831,답,322170
2023,60대,전북특별자치도 부안군 계화면 창북리,4829,답,383530
2023,70대,전북특별자치도 부안군 계화면 창북리,4998,답,1793850
2024,70대,전북특별자치도 부안군 계화면 창북리,5047,답,1172020
2024,80대,전북특별자치도 부안군 계화면 창북리,3859,답,1343610
2025,60대,전북특별자치도 부안군 계화면 창북리,30370,답,3000000
2025,60대,전북특별자치도 부안군 계화면 창북리,9672,답,1127310
2012,70대,전북특별자치도 부안군 동진면 당상리,1015,답,33870
2016,60대,전북특별자치도 부안군 동진면 당상리,1552,답,47280
2022,70대,전북특별자치도 부안군 동진면 당상리,6954,답,2196480
2022,70대,전북특별자치도 부안군 동진면 당상리,6954,답,1564800
2022,70대,전북특별자치도 부안군 동진면 당상리,3966,답,572440
2016,60대,전북특별자치도 부안군 동진면 동전리,1396,답,49860
2016,60대,전북특별자치도 부안군 동진면 동전리,1396,답,49860
2024,70대,전북특별자치도 부안군 동진면 동전리,4000,답,741640
2024,70대,전북특별자치도 부안군 동진면 동전리,4000,답,656290
2024,70대,전북특별자치도 부안군 동진면 동전리,7396,답,1602070
2020,60대,전북특별자치도 부안군 동진면 본덕리,2717,답,114370
2021,70대,전북특별자치도 부안군 동진면 본덕리,2717,답,403420
2023,70대,전북특별자치도 부안군 동진면 본덕리,3457,답,253100
2023,70대,전북특별자치도 부안군 동진면 본덕리,2071,답,314940
2025,60대,전북특별자치도 부안군 동진면 본덕리,9630,답,2130560
2017,60대,전북특별자치도 부안군 동진면 봉황리,4008,답,136170
2025,80대,전북특별자치도 부안군 동진면 봉황리,3443,답,1041380
2014,60대,전북특별자치도 부안군 동진면 안성리,4384,전,145100
2016,60대,전북특별자치도 부안군 동진면 안성리,2962,답,93800
2016,60대,전북특별자치도 부안군 동진면 안성리,2000,답,64850
2017,60대,전북특별자치도 부안군 동진면 안성리,2635,답,137950
2018,60대,전북특별자치도 부안군 동진면 안성리,5068,답,204450
2020,60대,전북특별자치도 부안군 동진면 안성리,585,전,27370
2021,60대,전북특별자치도 부안군 동진면 안성리,291,전,13700
2021,60대,전북특별자치도 부안군 동진면 안성리,294,전,16570
2023,60대,전북특별자치도 부안군 동진면 안성리,20268,답,2092210
2023,60대,전북특별자치도 부안군 동진면 안성리,18005,답,2079530
2023,60대,전북특별자치도 부안군 동진면 안성리,12000,답,1199760
2015,60대,전북특별자치도 부안군 동진면 장등리,970,전,39630
2016,70대,전북특별자치도 부안군 동진면 증산리,3850,"답,전",570440
2017,70대,전북특별자치도 부안군 동진면 증산리,1579,"답,전",237770
2016,60대,전북특별자치도 부안군 동진면 하장리,950,답,30080
2016,60대,전북특별자치도 부안군 동진면 하장리,570,답,18920
2016,80대,전북특별자치도 부안군 동진면 하장리,24290,답,1833990
2011,70대,전북특별자치도 부안군 백산면 금판리,15141,"답,전",433990
2012,70대,전북특별자치도 부안군 백산면 금판리,1009,"답,전",78080
2018,60대,전북특별자치도 부안군 백산면 금판리,4014,답,141080
2020,60대,전북특별자치도 부안군 백산면 금판리,2717,답,118840
2024,60대,전북특별자치도 부안군 백산면 금판리,3941,답,212500
2011,80대,전북특별자치도 부안군 백산면 대죽리,6459,"답,전",554810
2013,60대,전북특별자치도 부안군 백산면 대죽리,1047,답,40550
2018,70대,전북특별자치도 부안군 백산면 덕신리,2621,답,105450
2024,80대,전북특별자치도 부안군 백산면 덕신리,5799,답,1845090
2023,60대,전북특별자치도 부안군 백산면 오곡리,12545,답,2268960
2024,60대,전북특별자치도 부안군 백산면 오곡리,11613,답,1393830
2011,70대,전북특별자치도 부안군 백산면 용계리,12000,답,398880
2012,80대,전북특별자치도 부안군 백산면 용계리,800,답,32420
2017,60대,전북특별자치도 부안군 백산면 용계리,2836,답,89260
2023,70대,전북특별자치도 부안군 백산면 용계리,8058,답,988800
2025,70대,전북특별자치도 부안군 백산면 용계리,11064,답,2282150
2018,80대,전북특별자치도 부안군 백산면 원천리,4000,답,466890
2016,60대,전북특별자치도 부안군 백산면 죽림리,3473,답,104910
2018,60대,전북특별자치도 부안군 백산면 죽림리,4010,답,124590
2021,60대,전북특별자치도 부안군 백산면 죽림리,512,전,12270
2021,60대,전북특별자치도 부안군 백산면 죽림리,638,답,23450
2021,60대,전북특별자치도 부안군 백산면 죽림리,3965,답,191010
2023,60대,전북특별자치도 부안군 백산면 죽림리,10875,답,1268460
2024,60대,전북특별자치도 부안군 백산면 죽림리,25226,답,3000000
2025,80대,전북특별자치도 부안군 백산면 죽림리,5733,답,3000000
2017,70대,전북특별자치도 부안군 백산면 평교리,1993,답,83410
2017,60대,전북특별자치도 부안군 백산면 평교리,2195,답,69080
