고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
4812725028112830001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1283-1,2026,1,13100,2026-04-30,N,2026-05-21,48120
4812725028105020011,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,502-11,2026,1,615900,2026-04-30,N,2026-05-21,48120
4812725028105020010,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,502-10,2026,1,622300,2026-04-30,N,2026-05-21,48120
4812725028105020005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,502-5,2026,1,717500,2026-04-30,N,2026-05-21,48120
4812725028105020003,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,502-3,2026,1,844500,2026-04-30,N,2026-05-21,48120
4812725028105010008,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,501-8,2026,1,209500,2026-04-30,N,2026-05-21,48120
4812725028105010004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,501-4,2026,1,685800,2026-04-30,N,2026-05-21,48120
4812725028105010001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,501-1,2026,1,189200,2026-04-30,N,2026-05-21,48120
4812725028104920002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,492-2,2026,1,1133000,2026-04-30,N,2026-05-21,48120
4812725028104880000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,488,2026,1,1090000,2026-04-30,N,2026-05-21,48120
4812725028104850000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,485,2026,1,1136000,2026-04-30,N,2026-05-21,48120
4812725028104840000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,484,2026,1,1090000,2026-04-30,N,2026-05-21,48120
4812725028104770029,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,477-29,2026,1,1090000,2026-04-30,N,2026-05-21,48120
4812725028104770013,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,477-13,2026,1,556100,2026-04-30,N,2026-05-21,48120
4812725028104710020,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,471-20,2026,1,465700,2026-04-30,N,2026-05-21,48120
4812725028104660000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,466,2026,1,96800,2026-04-30,N,2026-05-21,48120
4812725028104480000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,448,2026,1,93400,2026-04-30,N,2026-05-21,48120
4812725028104390001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,439-1,2026,1,57700,2026-04-30,N,2026-05-21,48120
